,Kürzel,Status Nr. ,Bemerkung,Labornummer,Jahr,Datum,Dauer,Mittl.Abfluss,Abflussumme,Temp.(BAFU),pH(BAFU),Leitf. 25°C(BAFU),Sauerstoff,Sauerstoffsätt.%,Mittl.Abfluss.1,Abflussumme.1,Temp.(BAFU).1,pH(BAFU).1,Leitf. 25°C(BAFU).1,Sauerstoff.1,Sauerstoffsätt.%.1,pH (EAWAG),Leitf.20°C (EAWAG),Gesamthärte,Alkalinität,Calcium,Magnesium,Nitrit,Nitrat,Ammonium,Kjeldahl-Stickstoff,Gesamt-Stickstoff (filtriert),Gesamt-Stickstoff,DRP,Gesamt-Phosphor,Gesamt-Phosphor (filtriert),Chlorid,Kieselsäure,Sulfat,Natrium,Kalium,Eisen,Chem.Sauerstoffbedarf,TOC,DOC,Schwebstoffe,Chrom,Zink,Kupfer,Cadmium,Blei,Nickel,Quecksilber,NP,NP1EO,NP2EO,NP3EO,Calcium (IC),Status Nr.,year,month,day
1450,DI,,,40723,1985,1985-02-18 09:45:00,337,135.4,164.25,3.42,7.91,325.1,11.9,94.08,135.0788753709201,163.87769160000028,3.514732443125619,7.907337784371677,,11.894730959446123,94.27378157684572,8.12,295,1.71,2.08,52.9056,9.477,0.03,0.67,0.099,0.558,,1.2580000000000002,0.018,0.053,,2.7,7.7,58,3.4,0.99,,,1.6,1.1,16,,,,,,,,,,,,,1,1985,2,18
1451,DI,,,40748,1985,1985-03-04 08:55:00,335,120.5,145.42,3.62,7.9,307.9,12.41,98.63,120.17767429139724,144.93427519542507,3.6844420686225745,7.89750273495762,,12.401255096966597,98.72923631268331,8.05,276,1.51,1.93,45.2904,9.234,0.01,0.66,0.071,0.537,,1.207,0.019,0.038,,2.8,5.1,58,3.3,0.83,,,1.6,1.1,11.5,,,,,,,,,,,,,1,1985,3,4
1452,DI,,,40794,1985,1985-03-18 09:20:00,336,113.5,137.4,4.85,7.99,331.9,12.15,99.72,113.17221704658087,136.89311373954422,4.947302279484624,7.983480673934555,,12.147166005946517,99.9491268609684,8.13,292,1.54,1.98,45.2904,9.963,0.01,0.69,0.02,0.435,,1.135,0.018,0.044,,3.8,6,60,3.4,0.92,,,1.6,0.8,18.3,,,,,,,,,,,,,1,1985,3,18
1453,DI,,,40834,1985,1985-04-01 08:45:00,335,95.36,115.14,5.64,8.12,359.6,11.86,99.34,95.07552757078976,114.66108625037245,5.7382935916542435,8.107878291107841,,11.855467461500252,99.55530824233246,8.16,321,1.71,2.2,50.9016,10.692,0.012,0.74,0.061,0.48,,1.232,0.018,0.037,,3.1,7.3,66,3.8,1.08,,,1.9,1.3,16.3,,,,,,,,,,,,,1,1985,4,1
1454,DI,,,40859,1985,1985-04-15 08:45:00,336,142.5,172.41,7.11,8.13,338.7,11,95.64,142.19583581349195,172.00008299999988,7.2362013888888885,8.12299305555574,,10.991448908730181,95.86457877876552,8.17,300,1.66,2.22,51.3024,9.234,0.015,0.64,0.077,0.919,,1.574,0.01,0.145,,2.9,6.5,58,3,0.98,,,6.9,1,270,,,,,,,,,,,,,1,1985,4,15
1455,DI,,,40894,1985,1985-04-29 09:30:00,337,155.6,188.68,7.49,8.19,331.1,11.11,97.51,155.35810445544584,188.48045232534687,7.608905445544533,8.182098019802076,,11.108388118811853,97.7888508893852,8.08,290,1.6,2.12,49.2984,8.991,0.014,1.36,0.032,0.526,,1.9,0.011,0.062,,2,5.1,53,3.1,0.94,,,2.8,1.2,90.3,,,,,,,,,,,,,1,1985,4,29
1456,DI,,,40953,1985,1985-05-13 08:45:00,335,207.7,250.62,7.66,8.16,320.5,11.06,97.49,207.30715606361818,250.01243021272353,7.796238071570565,8.149073558648293,,11.050320079522882,97.73095228934456,8.24,279,1.59,2.17,49.6992,8.505,0.011,0.64,0.021,0.582,,1.2329999999999999,0.01,0.062,,2.6,5.6,47,2.4,1.2,,,5.2,1.2,103.6,,,,,,,,,,,,,1,1985,5,13
1457,DI,,1. Woche: Flasche überlaufen 2l,41012,1985,1985-05-28 08:25:00,360,342.4,443.28,9.19,8.17,237.6,10.93,100,342.1627585727526,443.44293511028735,9.324672381835013,8.157550046339438,,10.927362372567272,100.32561667087329,8.18,220,1.18,1.77,36.4728,6.561,0.005,0.61,0.025,0.661,,1.2759999999999998,0.006,0.12,,1.4,5.3,33,1.5,0.67,,,3.9,0.9,256.4,,,,,,,,,,,,,2,1985,5,28
1458,DI,,,41066,1985,1985-06-10 09:20:00,313,508.2,572.44,9.53,8.23,191.5,10.88,100.4,508.00662493340485,572.4218649749606,9.660808204581777,8.218429408630884,,10.879342567927502,100.696374952435,8,171,1.05,1.51,34.068,4.86,0.008,0.52,0.022,0.616,,1.1440000000000001,0.004,0.098,,0.88,5,23,1.2,0.5,,,4.1,0.7,246,,,,,,,,,,,,,1,1985,6,10
1459,DI,,,41141,1985,1985-06-24 09:25:00,336,393.7,476.29,8.94,8.13,232.5,10.77,97.96,393.32993058998443,475.7718840416452,9.070670302429349,8.113859196827216,,10.763885969261178,98.21911560018049,8.08,207,1.12,1.73,34.4688,6.318,0.005,0.52,0.023,0.371,,0.896,0.007,0.037,,1.7,5.6,32,1.5,0.54,,,3,1.3,70.5,,,,,,,,,,,,,1,1985,6,24
1460,DI,,,41207,1985,1985-07-08 09:25:00,336,431.3,521.67,10.58,8.16,215.5,10.53,99.62,430.9807509920627,521.314316399999,10.707164682539696,8.147174107143162,,10.532093749999964,99.93865567029914,8.12,197,1.06,1.59,35.2704,5.589,0.018,0.36,0.01,0.273,,0.651,0.009,0.053,,1.5,4.3,30,1.2,0.6,,,4.4,0.7,40.3,,,,,,,,,,,,,1,1985,7,8
1461,DI,,,41242,1985,1985-07-22 09:20:00,336,399.4,482.99,12.1,8.14,199.7,10.19,99.88,399.2579895781649,482.9424641937482,12.235551861042197,8.128256079404656,,10.189820347394598,100.18527352946754,8.19,186,1.01,1.44,32.064,5.103,0.0025,0.38,0.028,0.344,,0.728,0.015,0.032,,2.6,5.1,28,1.3,0.44,,,2.1,0.6,52.3,,,,,,,,,,,,,1,1985,7,22
1462,DI,,2. Woche: Flasche überlaufen 1l,41270,1985,1985-08-05 08:50:00,335,328,396.12,12.57,8.13,217.7,10,99.07,327.644225534028,395.1389359940378,12.710283159463497,8.133494783904847,,10.001435668156912,99.40287643241025,8.13,184,1.11,1.54,34.8696,5.832,0.0025,0.38,0.03,0.256,,0.64,0.008,0.104,,1.2,4.7,35,1.4,0.58,,,3.6,0.6,208,,,,,,,,,,,,,2,1985,8,5
1463,DI,,,41291,1985,1985-08-19 09:15:00,336,478.5,579.49,11.39,8.17,239,10.55,101.7,478.11841158989597,578.3320306591382,11.518927686973727,8.1616537890046,,10.550227340267362,102.02922238447766,8.26,212,1.28,1.73,41.6832,5.832,0.0025,0.42,0.01,0.156,,0.58,0.009,0.222,,0.6,6,32,1.3,0.66,,,7.4,0.9,301.5,,,,,,,,,,,,,1,1985,8,19
1464,DI,,,41322,1985,1985-09-02 09:30:00,336,403.1,487.91,11.43,8.12,261.4,10.48,101.1,402.78698859692634,487.2111414068421,11.545823500247911,8.097669806643717,,10.478798710956832,101.40171053830056,8.19,229,1.32,1.89,42.4848,6.318,0.005,0.51,0.032,0.105,,0.62,0.011,0.222,,1.6,5.8,29,1.6,0.8,,,10.2,1.3,682,,,,,,,,,,,,,1,1985,9,2
1465,DI,,,41359,1985,1985-09-16 09:30:00,336,273.4,330.64,10.84,8.12,281.3,10.52,100.1,272.97796279761894,330.1941437999999,10.97644494047617,8.100358630952586,,10.515951388888887,100.41897080492953,8.17,226,1.36,1.85,41.6832,7.776,0.01,0.5,0.025,0.1,,0.58,0.008,0.036,,2,6.8,42,2.8,0.73,,,2.2,1.5,52.5,,,,,,,,,,,,,1,1985,9,16
1466,DI,,K sollte 0.88 mg/l sein,41411,1985,1985-09-30 09:10:00,336,169.9,205.31,11.61,8.14,308.7,10.33,100.1,169.5563093346575,205.0953117712017,11.716246276067531,8.139033267130316,,10.32652135054622,100.32333942007774,8.39,277,1.51,2.14,43.6872,10.206,0.008,0.51,0.023,0.122,,0.64,0.01,0.024,,2.2,6.2,50,2.7,1.63,,,2.6,1.5,26.5,,,,,,,,,,,,,4,1985,9,30
1467,DI,,,41478,1985,1985-10-14 09:30:00,336,130.3,157.74,10.79,8.24,323.4,10.87,103.3,129.96032408325055,157.20000801109987,10.890622893954435,8.241409316154645,,10.86607928642225,103.5536938703558,8.23,289,1.61,2.1,46.8936,10.692,0.008,0.46,0.022,0.152,,0.62,0.009,0.021,,1.8,5.4,55,2.7,0.96,,,1.5,0.8,17.8,,,,,,,,,,,,,1,1985,10,14
1468,DI,,,41505,1985,1985-10-28 09:35:00,336,123.2,149.07,8.1,8.2,321.4,11.49,102.4,122.9558720872584,148.72742287674777,8.209171541893902,8.191818542389695,,11.477185919682691,102.54658582583826,8.02,291,1.59,1.97,46.092,10.692,0.008,0.52,0.068,0.272,,0.8,0.009,0.031,,2.4,5,58,2.9,0.85,,,3.8,0.7,25,,,,,,,,,,,,,1,1985,10,28
1469,DI,,,41561,1985,1985-11-11 09:30:00,336,102.6,124.1,6.87,8.13,343.5,11.29,97.57,102.34545459057082,123.79706187275447,6.967724565756826,8.123859553349975,,11.279678411910641,97.71884686985786,8.18,316,1.8,2,52.104,12.15,0.008,0.49,0.043,0.119,,0.617,0.007,0.025,,2.8,4.9,68,3.3,0.9,,,2.2,0.9,20.7,,,,,,,,,,,,,1,1985,11,11
1470,DI,,,41702,1985,1985-11-25 09:40:00,336,121.7,147.29,4.16,8.06,305.5,11.94,96.25,121.4187040158652,146.86806437759054,4.210788299454628,8.055552801189927,,11.933163609320772,96.32437817369986,8.06,279,1.59,1.81,49.2984,8.748,0.013,0.48,0.043,0.152,,0.645,0.009,0.034,,1.9,4.9,56,2.8,0.83,,,1.9,0.7,22.4,,,,,,,,,,,,,1,1985,11,25
1471,DI,,,41846,1985,1985-12-09 09:30:00,336,110.3,133.29,4.59,8.04,325.2,11.75,95.79,109.98939106699747,133.04316743464017,4.644993548387097,8.033016873449192,,11.747965756823783,95.90930066841457,8.29,295,1.67,1.89,49.6992,10.449,0.013,0.49,0.054,0.266,,0.769,0.006,0.034,,2.9,5.5,64,3.1,0.93,,,1.7,0.6,19.1,,,,,,,,,,,,,1,1985,12,9
1472,DI,,,41905,1985,1985-12-23 09:00:00,336,96.66,116.75,4.26,8.06,334.5,12.11,97.88,96.41454048683566,116.62302817287642,4.310664679582708,8.047769498261367,,12.1045767511178,97.96342808385401,8.39,315,1.68,2.02,48.096,11.421,0.011,0.64,0.061,0.23,,0.881,0.014,0.032,,3,5.8,68,3.4,0.96,,,3.1,1.2,10.3,,,,,,,,,,,,,1,1985,12,23
1473,DI,, Mg sollte 12.0 mg/l sein. Ca sollte 64.8 mg/l sein.,41919,1986,1986-01-06 09:30:00,336,65,78.65,3.4,8.1,396.5,12,94.82,64.74282714214957,78.31292371114411,3.4824185240217918,8.096528479445336,,12.01892421991082,95.17684065805825,8.26,374,2.11,2.39,58.9176,15.552,0.025,0.87,0.06,0.1,,0.974,0.013,0.037,,3.5,6,86,3.8,1.11,,,1.8,1,6.8,,,,,,,,,,,,,4,1986,1,6
1474,DI,,,41938,1986,1986-01-13 09:55:00,168,93.31,56.57,3.27,8.01,326.2,12.08,95.12,93.14891196834797,56.33646195845685,3.3417685459940625,7.999720079129572,,12.070981206726016,95.23427119633153,8.12,302,1.76,1.88,53.7072,10.206,0.016,0.7,0.045,0.3,,1.016,0.023,0.051,,3.4,4.7,67,3.4,0.92,,,1.6,0.8,3.9,,,,,,,,,,,,,1,1986,1,13
1475,DI,,,41939,1986,1986-01-20 09:55:00,168,110.1,66.59,3.25,7.97,322.2,12.02,94.6,109.80511309523806,66.41013239999998,3.33144146825397,7.953103174603177,,12.020019841269821,94.80629521104244,8.14,301,1.74,1.93,52.9056,10.206,0.015,0.76,0.065,0.24,,1.015,0.02,0.047,,4.3,5,62.5,3.9,0.95,,,1.7,1,3.4,,,,,,,,,,,,,1,1986,1,20
1476,DI,,,41972,1986,1986-01-27 10:20:00,168,103,62.48,3.32,7.98,337.8,12.01,94.7,102.84886237623766,62.20299196514854,3.3952792079207974,7.9641158415841575,,12.007908910891102,94.87086436668017,8.19,304,1.78,2.16,54.9096,9.963,0.011,0.83,0.063,0.22,,1.061,0.022,0.05,,4.4,6,62,3.8,1.06,,,2.4,1.1,12.8,,,,,,,,,,,,,1,1986,1,27
1477,DI,,,41973,1986,1986-02-03 09:40:00,167,101.8,61.33,3.04,8,316.2,12.02,94.08,101.54810856573701,61.05072286972109,3.114371513944221,7.989517928286853,,12.019485059760969,94.25820693949564,8.13,298,1.73,1.98,53.3064,9.72,0.01,0.69,0.061,0.2,,0.9,0.013,0.039,,3.9,5.7,64,3.6,1,,,1.3,1,6.8,,,,,,,,,,,,,1,1986,2,3
1478,DI,,,41995,1986,1986-02-10 09:45:00,168,116.7,70.64,2.39,8.04,281.7,12.35,95,116.49648562933606,70.45707450862245,2.4072487611496536,8.031444995044602,,12.341672943508412,94.97715899569491,7.96,267,1.51,1.77,46.4928,8.505,0.0025,0.57,0.064,0.27,,0.844,0.017,0.033,,2.8,4.2,59,2.9,0.9,,,1.3,0.8,8,,,,,,,,,,,,,1,1986,2,10
1479,DI,,,41996,1986,1986-02-17 09:35:00,168,138.5,83.7,1.54,7.96,243.3,12.61,94.8,138.27932969215493,83.6313385978153,1.5393892750744793,7.958393247269105,,12.603348560079443,94.75080701133537,7.89,227,1.27,1.54,39.6792,6.804,0.006,0.5,0.059,0.31,,0.8160000000000001,0.012,0.03,,2,4,45,2.3,0.76,,,1.4,0.7,9.8,,,,,,,,,,,,,1,1986,2,17
1480,DI,,,42014,1986,1986-02-24 09:45:00,168,124,75.05,2.56,7.96,261,12.07,93.27,123.7343825569871,74.8345545704658,2.61804558969276,7.956799801783944,,12.061384539147687,93.34497099538575,7.93,246,1.39,1.83,42.084,8.262,0.005,0.55,0.065,0.2,,0.755,0.012,0.032,,3.2,3.8,51,2.7,0.78,,,1.3,0.9,8.3,,,,,,,,,,,,,1,1986,2,24
